
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
//Ñ Agressivo -> 0x81      Agressivo -> 0x85


2523,EKANS,Ekans,Ekans,15,450,100,21,1,1,50,80,1,1,10,10,10,10,10,2,10,10,0,0,85,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19013,10000,19154,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,NIDORAN,Nidoran Macho,Nidoran Macho,15,450,100,21,1,1,50,80,1,1,10,10,10,10,10,2,10,10,0,0,85,0x81,140,1564,864,576,0,0,0,0,0,0,0,0,                              19013,5000,19050,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,NIDORAN,Nidoran Femea,Nidoran Femea,15,450,100,21,1,1,50,80,1,1,10,10,10,10,10,2,10,10,0,0,85,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19013,5000,19103,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,VULPIX,Vulpix,Vulpix,15,450,100,21,1,1,50,80,1,1,10,10,10,10,10,2,10,10,0,0,83,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19026,800,19047,8000,19059,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,ODDISH,Oddish,Oddish,15,450,100,21,1,1,50,80,1,1,10,10,10,10,10,2,10,10,0,0,87,0x81,140,1564,864,576,0,0,0,0,0,0,0,0,                              19003,100,19094,500,19145,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,PSYDUCK,Psyduck,Psyduck,15,450,100,21,1,1,50,80,1,1,10,10,10,10,10,2,10,10,0,0,81,0x81,140,1564,864,576,0,0,0,0,0,0,0,0,                              19090,1250,19128,1250,19190,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,MACHOP,Machop,Machop,15,450,100,21,1,1,50,80,1,1,10,10,10,10,10,2,10,10,0,0,90,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19006,100,19211,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,BELLSPROUT,Bellsprout,Bellsprout,15,450,100,21,1,1,50,80,1,1,10,10,10,10,10,2,10,10,0,0,87,0x81,140,1564,864,576,0,0,0,0,0,0,0,0,                              19094,500,19121,500,19145,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,PONYTA,Ponyta,Ponyta,15,450,100,21,1,1,50,80,1,1,10,10,10,10,10,2,10,10,0,0,83,0x81,140,1564,864,576,0,0,0,0,0,0,0,0,                              19051,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,SLOWPOKE,Slowpoke,Slowpoke,15,450,100,21,1,1,50,80,1,1,10,10,10,10,10,2,10,10,0,0,81,0x81,140,1564,864,576,0,0,0,0,0,0,0,0,                              19147,500,19190,2500,19191,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,GRIMER,Grimer,Grimer,15,450,100,21,1,1,50,80,1,1,10,10,10,10,10,2,10,10,0,0,85,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19013,10000,19069,1000,19162,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,KRABBY,Krabby,Krabby,15,450,100,21,1,1,50,80,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19028,500,19190,5000,19191,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,KOFFING,Koffing,Koffing,15,450,100,21,1,1,50,80,1,1,10,10,10,10,10,2,10,10,0,0,85,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19013,10000,19188,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,HORSEA,Horsea,Horsea,15,450,100,21,1,1,50,80,1,1,10,10,10,10,10,2,10,10,0,0,81,0x81,140,1564,864,576,0,0,0,0,0,0,0,0,                              19143,500,19190,5000,19191,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,GOLDEEN,Goldeen,Goldeen,15,450,100,21,1,1,50,80,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19055,5000,19190,5000,19191,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,MAGNEMITE,Magnemite,Magnemite,15,450,100,21,1,1,50,80,1,1,10,10,10,10,10,2,10,10,0,0,89,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19044,1500,19102,1500,19141,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,VOLTORB,Voltorb,Voltorb,15,450,100,21,1,1,50,80,1,1,10,10,10,10,10,2,10,10,0,0,89,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19044,1500,19102,1500,19141,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0


2501,BULBASAUR,Bulbasaur,Bulbasaur,20,1000,10,36,1,1,50,70,1,1,10,10,10,10,10,2,10,10,0,0,87,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19003,500,19013,5000,19019,500,19094,500,19145,5000,0,0,0,0,0,0,0,0,0,0
2504,CHARMANDER,Charmander,Charmander,20,1000,10,36,1,1,50,70,1,1,10,10,10,10,10,2,10,10,0,0,83,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19047,8000,19054,800,19110,800,19124,800,0,0,0,0,0,0,0,0,0,0,0,0
2507,SQUIRTLE,Squirtle,Squirtle,20,1000,10,36,1,1,50,70,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19159,500,19190,5000,19191,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,PIKACHU,Pikachu,Pikachu,20,1000,10,36,1,1,50,70,1,1,10,10,10,10,10,2,10,10,0,0,89,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19043,2000,19044,2500,19141,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,SANDSHREW,Sandshrew,Sandshrew,20,1000,10,36,1,1,50,70,1,1,10,10,10,10,10,2,10,10,0,0,91,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19002,1000,19038,5000,19139,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,CLEFAIRY,Clefairy,Clefairy,20,1000,10,36,1,1,50,70,1,1,10,10,10,10,10,2,10,10,0,0,80,0x81,140,1564,864,576,0,0,0,0,0,0,0,0,                              19181,1000,19137,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,JIGGLYPUFF,Jigglypuff,Jigglypuff,20,1000,10,36,1,1,50,70,1,1,10,10,10,10,10,2,10,10,0,0,80,0x81,140,1564,864,576,0,0,0,0,0,0,0,0,                              19105,1000,19137,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,VENONAT,Venonat,Venonat,20,1000,10,36,1,1,50,70,1,1,10,10,10,10,10,2,10,10,0,0,93,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19016,2000,19017,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,DIGLET,Diglett,Diglett,20,1000,10,36,1,1,50,70,1,1,10,10,10,10,10,2,10,10,0,0,91,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19038,5000,19115,500,19139,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,ABRA,Abra,Abra,20,1000,10,36,1,1,50,70,1,1,10,10,10,10,10,2,10,10,0,0,86,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19045,10000,19060,1500,19127,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,GEODUDE,Geodude,Geodude,20,1000,10,36,1,1,50,70,1,1,10,10,10,10,10,2,10,10,0,0,82,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19168,1000,19163,1000,19151,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,SEEL,Seel,Seel,20,1000,10,36,1,1,50,70,1,1,10,10,10,10,10,2,10,10,0,0,94,0x81,140,1564,864,576,0,0,0,0,0,0,0,0,                              19083,500,19144,500,19155,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,GASTLY,Gastly,Gastly,20,1000,10,36,1,1,50,70,1,1,10,10,10,10,10,2,10,10,0,0,88,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19013,5000,19060,500,19062,500,19182,500,0,0,0,0,0,0,0,0,0,0,0,0
2604,CUBONE,Cubone,Cubone,20,1000,10,36,1,1,50,70,1,1,10,10,10,10,10,2,10,10,0,0,91,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19011,500,19038,5000,19139,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2633,EEVEE,Eevee,Eevee,20,1000,10,36,1,1,50,70,1,1,10,10,10,10,10,2,10,10,0,0,80,0x81,140,500,1564,576,0,0,0,0,0,0,0,0,                              19137,10000,19137,10000,19137,10000,19141,5000,19047,5000,19190,5000,0,0,0,0,0,0,0,0
2647,DRATINI,Dratini,Dratini,20,1000,10,36,1,1,50,70,1,1,10,10,10,10,10,2,10,10,0,0,92,0x81,140,1564,864,576,0,0,0,0,0,0,0,0,                              19035,500,19036,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,EXEGGUTER,Exeggcute,Exeggcute,20,1000,10,36,1,1,50,70,1,1,10,10,10,10,10,2,10,10,0,0,87,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19045,8000,19120,800,19145,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0


2552,MEOWTH,Meowth,Meowth,25,1300,10,51,1,1,60,80,1,1,10,10,10,10,10,2,10,10,0,0,80,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19099,800,19137,800,19193,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,MANKEY,Mankey,Mankey,25,1300,10,51,1,1,60,80,1,1,10,10,10,10,10,2,10,10,0,0,90,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19087,1000,19211,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,GROWLITHE,Growlithe,Growlithe,25,1300,10,51,1,1,60,80,1,1,10,10,10,10,10,2,10,10,0,0,83,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19047,8000,19059,800,19065,800,19124,800,0,0,0,0,0,0,0,0,0,0,0,0
2572,TENTACOOL,Tentacool,Tentacool,25,1300,10,51,1,1,60,80,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19013,7000,19066,500,19138,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,DODUO,Doduo,Doduo,25,1300,10,51,1,1,60,80,1,1,10,10,10,10,10,2,10,10,0,0,80,0x81,140,1564,864,576,0,0,0,0,0,0,0,0,                              19032,500,19172,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,STARYU,Staryu,Staryu,25,1300,10,51,1,1,60,80,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19061,2500,19138,1250,19190,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2511,METAPOD,Metapod,Metapod,30,1700,10,66,1,1,80,100,1,1,10,10,10,10,10,2,10,10,0,0,93,0x81,140,1564,864,576,0,0,0,0,0,0,0,0,                              19017,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,KAKUNA,Kakuna,Kakuna,30,1700,10,66,1,1,80,100,1,1,10,10,10,10,10,2,10,10,0,0,93,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19017,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,DROWZEE,Drowzee,Drowzee,30,1700,10,66,1,1,80,100,1,1,10,10,10,10,10,2,10,10,0,0,86,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19045,10000,19060,1500,19096,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0


2520,RATICATE,Raticate,Raticate,35,2000,10,96,1,1,100,120,1,1,10,10,10,10,10,2,10,10,0,0,80,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19008,10000,19131,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,GOLBAT,Golbat,Golbat,35,2000,10,96,1,1,100,120,1,1,10,10,10,10,10,2,10,10,0,0,85,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19013,10000,19180,3500,19210,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,POLIWHIRL,Poliwhirl,Poliwhirl,35,2000,10,96,1,1,100,120,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19152,1000,19190,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,RHYHORN,Rhyhorn,Rhyhorn,35,2000,10,96,1,1,100,120,1,1,10,10,10,10,10,2,10,10,0,0,82,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19038,5000,19077,500,19078,500,19151,10000,19163,1000,0,0,0,0,0,0,0,0,0,0
2638,OMANYTE,Omanyte,Omanyte,35,2000,10,96,1,1,100,120,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19076,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,KABUTO,Kabuto,Kabuto,35,2000,10,96,1,1,100,120,1,1,10,10,10,10,10,2,10,10,0,0,82,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19034,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2517,PIDGEOTTO,Pidgeotto,Pidgeotto,40,2450,10,135,1,1,110,120,1,1,10,10,10,10,10,2,10,10,0,0,84,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19025,850,19049,1800,19172,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,NIDORINA,Nidorina,Nidorina,40,2450,10,135,1,1,110,120,1,1,10,10,10,10,10,2,10,10,0,0,85,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19013,7000,19050,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,NIDORINO,Nidorino,Nidorino,40,2450,10,135,1,1,110,120,1,1,10,10,10,10,10,2,10,10,0,0,85,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19013,7000,19103,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,GLOOM,Gloom,Gloom,40,2450,10,135,1,1,110,120,1,1,10,10,10,10,10,2,10,10,0,0,87,0x81,140,1564,864,576,0,0,0,0,0,0,0,0,                              19003,100,19013,8000,19094,500,19145,5000,0,0,0,0,0,0,0,0,0,0,0,0
2570,WEEPINBELL,Weepinbell,Weepinbell,40,2450,10,135,1,1,110,120,1,1,10,10,10,10,10,2,10,10,0,0,87,0x81,140,1564,864,576,0,0,0,0,0,0,0,0,                              19013,8000,19094,500,19121,1000,19145,5000,0,0,0,0,0,0,0,0,0,0,0,0
2575,GRAVELER,Graveler,Graveler,40,2450,10,135,1,1,110,120,1,1,10,10,10,10,10,2,10,10,0,0,82,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19168,2000,19163,10000,19151,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,TAURUS,Tauros,Tauros,40,2450,10,135,1,1,110,120,1,1,10,10,10,10,10,2,10,10,0,0,80,0x81,140,1564,864,576,0,0,0,0,0,0,0,0,                              19137,3000,19183,1700,19196,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,MAGNETON,Magneton,Magneton,40,2450,10,135,1,1,110,120,1,1,10,10,10,10,10,2,10,10,0,0,89,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19044,1000,19102,1000,19141,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,ELECTRODE,Electrode,Electrode,40,2450,10,135,1,1,110,120,1,1,10,10,10,10,10,2,10,10,0,0,89,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19044,1000,19102,1000,19141,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0


2502,IVYSAUR,Ivysaur,Ivysaur,45,2900,10,180,1,1,110,120,1,1,10,10,10,10,10,2,10,10,0,0,87,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19003,800,19013,8000,19019,1000,19094,500,19145,7000,0,0,0,0,0,0,0,0,0,0
2505,CHARMELEON,Charmeleon,Charmeleon,45,2900,10,180,1,1,110,120,1,1,10,10,10,10,10,2,10,10,0,0,83,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19047,8000,19054,1600,19110,1600,19124,1600,0,0,0,0,0,0,0,0,0,0,0,0
2508,WARTORTLE,Wartortle,Wartortle,45,2900,10,180,1,1,110,120,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19159,3000,19190,10000,19191,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,KADABRA,Kadabra,Kadabra,45,2900,10,180,1,1,110,120,1,1,10,10,10,10,10,2,10,10,0,0,86,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19045,10000,19060,3000,19127,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,MACHOKE,Machoke,Machoke,45,2900,10,180,1,1,110,120,1,1,10,10,10,10,10,2,10,10,0,0,90,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19006,2000,19211,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,HAUNTER,Haunter,Haunter,45,2900,10,180,1,1,110,120,1,1,10,10,10,10,10,2,10,10,0,0,88,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19013,10000,19060,1000,19062,1000,19182,1000,0,0,0,0,0,0,0,0,0,0,0,0
2621,STARMIE,Starmie,Starmie,45,2900,10,180,1,1,110,120,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19061,4500,19138,3200,19190,10000,19191,10000,0,0,0,0,0,0,0,0,0,0,0,0
2637,PORYGON,Porygon,Porygon,45,2900,10,180,1,1,110,120,1,1,10,10,10,10,10,2,10,10,0,0,80,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19045,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2512,BUTTERFREE,Butterfree,Butterfree,50,3500,10,225,1,1,115,125,1,1,10,10,10,10,10,2,10,10,0,0,93,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19017,10000,19020,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,BEEDRIL,Beedril,Beedril,50,3500,10,225,1,1,115,125,1,1,10,10,10,10,10,2,10,10,0,0,93,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19005,4000,19013,10000,19017,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,CLEFABLE,Clefable,Clefable,50,3500,10,225,1,1,115,125,1,1,10,10,10,10,10,2,10,10,0,0,80,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19181,4500,19137,4500,19008,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,WIGGLYTUFF,Wigglytuff,Wigglytuff,50,3500,10,225,1,1,115,125,1,1,10,10,10,10,10,2,10,10,0,0,80,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19105,4500,19137,4500,19008,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,PARASECT,Parasect,Parasect,50,3500,10,225,1,1,115,125,1,1,10,10,10,10,10,2,10,10,0,0,93,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19017,10000,19109,2800,19125,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,FARFETHD,Farfethd,Farfethd,50,3500,10,225,1,1,115,125,1,1,10,10,10,10,10,2,10,10,0,0,84,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19048,1000,19049,1000,19172,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,KINGLER,Kingler,Kingler,50,3500,10,225,1,1,115,125,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19028,1500,19190,10000,19191,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,LICKTUNG,Lickitung,Lickitung,50,3500,10,225,1,1,115,125,1,1,10,10,10,10,10,2,10,10,0,0,80,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19179,3000,19137,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2614,TANGELA,Tangela,Tangela,50,3500,10,225,1,1,115,125,1,1,10,10,10,10,10,2,10,10,0,0,87,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19010,3500,19145,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,PINSIR,Pinsir,Pinsir,50,3500,10,225,1,1,115,125,1,1,10,10,10,10,10,2,10,10,0,0,93,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19017,10000,19118,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,DITTO,Ditto,Ditto,50,3500,10,225,1,1,115,125,1,1,10,10,10,10,10,2,10,10,0,0,80,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19162,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


2524,ARBOK,Arbok,Arbok,55,3900,10,270,1,1,115,125,1,1,10,10,10,10,10,2,10,10,0,0,85,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19013,10000,19154,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,SANDSLASH,Sandslash,Sandslash,55,3900,10,270,1,1,115,125,1,1,10,10,10,10,10,2,10,10,0,0,91,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19002,4000,19038,10000,19139,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,DUGTRIO,Dugtrio,Dugtrio,55,3900,10,270,1,1,115,125,1,1,10,10,10,10,10,2,10,10,0,0,91,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19038,10000,19115,600,19139,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,MAROWAK,Marowak,Marowak,55,3900,10,270,1,1,115,125,1,1,10,10,10,10,10,2,10,10,0,0,91,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19011,6000,19038,10000,19139,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,PRIMEAPE,Primeape,Primeape,55,3900,10,270,1,1,115,125,1,1,10,10,10,10,10,2,10,10,0,0,90,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                             19087,3200,19211,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,MUK,Muk,Muk,55,3900,10,270,1,1,115,125,1,1,10,10,10,10,10,2,10,10,0,0,85,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                             19013,10000,19069,4000,19162,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,ONIX,Onix,Onix,55,3900,10,270,1,1,115,125,1,1,10,10,10,10,10,2,10,10,0,0,82,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19038,10000,19112,1500,19163,1500,19151,10000,0,0,0,0,0,0,0,0,0,0,0,0
2610,WEEZING,Weezing,Weezing,55,3900,10,270,1,1,115,125,1,1,10,10,10,10,10,2,10,10,0,0,85,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19013,10000,19188,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

