// _________                                    																																																	
// \_   ___ \_______  ____   ____  __ __  ______																																																	
// /    \  \/\_  __ \/  _ \ /    \|  |  \/  ___/																																																	
// \     \____|  | \(  <_> )   |  \  |  /\___ \ 																																																	
//  \______  /|__|   \____/|___|  /____//____  >																																																	
//         \/                   \/           \/  																																																	
//-----------------------------------------------																																																	
// 1.0 Traduzido restante do arquivo [Jokker]																																																	
//-----------------------------------------------																																																																																														
//Legenda: b: base	 gn: crescimento m?imo	 gx: crescimento m?imo	 en: evolu?o m?ima	 ex: evolu?o m?ima																																													
//Nota: Apenas os valores de crescimneto est? em uma escala de 1/10	 os outros atributos est? em uma escala de 1/1 (eg: 5 gmAGI means 0.5 agi)																																																
//class	evo_class	name	foodID	hungryDelay	base_size	evo_size	race	element	bASPD	bHP	bSP	bSTR	bAGI	bVIT	bINT	bDEX	bLUK	gnHP	gxHP	gnSP	gxSP	gnSTR	gxSTR	gnAGI	gxAGI	gnVIT	gxVIT	gnINT	gxINT	gnDEX	gxDEX	gnLUK	gxLUK	enHP	exHP	enSP	exSP	enSTR	exSTR	enAGI	exAGI	enVIT	exVIT	enINT	exINT	enDEX	exDEX	enLUK	exLUK																																																
2523,2523,Ekans,537,60000,0,0,0,5,1500,300,100,5,5,5,5,5,1,35,45,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
2529,2529,Nidoran,537,60000,0,0,0,5,1500,300,100,5,5,5,5,5,1,35,45,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2532,2532,Nidoran,537,60000,0,0,0,5,1500,300,100,5,5,5,5,5,1,35,45,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2537,2537,Vulpix,537,60000,0,0,0,3,1500,300,100,5,5,5,5,5,1,35,45,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
2543,2543,Oddish,537,60000,0,0,0,7,1500,300,100,5,5,5,5,5,1,35,45,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2554,2554,Psyduck,537,60000,0,0,0,1,1500,300,100,5,5,5,5,5,1,35,45,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
2566,2566,Machop,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,35,45,5,5,10,15,5,15,5,15,0,10,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2569,2569,Bellsprout,537,60000,0,0,0,7,1500,300,100,5,5,5,5,5,1,35,45,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2577,2577,Ponyta,537,60000,0,0,0,3,1500,300,100,5,5,5,5,5,1,35,45,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
2579,2579,Slowpoke,537,60000,0,0,0,1,1500,300,100,5,5,5,5,5,1,35,45,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
2588,2588,Grimer,537,60000,0,0,0,5,1500,300,100,5,5,5,5,5,1,35,45,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
2598,2598,Krabby,537,60000,0,0,0,1,1500,300,100,5,5,5,5,5,1,35,45,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2609,2609,Koffing,537,60000,0,0,0,5,1500,300,100,5,5,5,5,5,1,35,45,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
2616,2616,Horsea,537,60000,0,0,0,1,1500,300,100,5,5,5,5,5,1,35,45,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
2618,2618,Goldeen,537,60000,0,0,0,1,1500,300,100,5,5,5,5,5,1,35,45,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
2581,2581,Magnemite,537,60000,0,0,0,9,1500,300,100,5,5,5,5,5,1,35,45,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2600,2600,Voltorb,537,60000,0,0,0,9,1500,300,100,5,5,5,5,5,1,35,45,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2501,2501,Bulbasaur,537,60000,0,0,0,7,1500,300,100,5,5,5,5,5,1,40,50,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2504,2504,Charmander,537,60000,0,0,0,3,1500,300,100,5,5,5,5,5,1,40,50,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2507,2507,Squirtle,537,60000,0,0,0,1,1500,300,100,5,5,5,5,5,1,40,50,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2525,2525,Pikachu,537,60000,0,0,0,9,1500,300,100,5,5,5,5,5,1,40,50,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
2527,2527,Sandshrew,537,60000,0,0,0,2,1500,300,100,5,5,5,5,5,1,40,50,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
2535,2535,Clefairy,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,40,50,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2539,2539,Jigglypuff,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,40,50,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2548,2548,Venonat,537,60000,0,0,0,7,1500,300,100,5,5,5,5,5,1,40,50,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
2550,2550,Diglet,537,60000,0,0,0,2,1500,300,100,5,5,5,5,5,1,40,50,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
2563,2563,Abra,537,60000,0,0,0,6,1500,300,100,5,5,5,5,5,1,40,50,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2574,2574,Geodude,537,60000,0,0,0,2,1500,300,100,5,5,5,5,5,1,40,50,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2586,2586,Seel,537,60000,0,0,0,1,1500,300,100,5,5,5,5,5,1,40,50,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2592,2592,Gastly,537,60000,0,0,0,8,1500,300,100,5,5,5,5,5,1,40,50,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2604,2604,Cubone,537,60000,0,0,0,2,1500,300,100,5,5,5,5,5,1,40,50,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
2633,2633,Eevee,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,40,50,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
2647,2647,Dratini,537,60000,0,0,0,4,1500,300,100,5,5,5,5,5,1,40,50,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
2602,2602,Exegguter,537,60000,0,0,0,7,1500,300,100,5,5,5,5,5,1,40,50,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
2552,2552,Meowth,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,45,55,5,5,10,15,5,15,5,15,0,10,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
2556,2556,Mankey,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,45,55,5,5,10,15,5,15,5,15,0,10,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
2558,2558,Growlithe,537,60000,0,0,0,3,1500,300,100,5,5,5,5,5,1,45,55,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
2572,2572,Tentacool,537,60000,0,0,0,1,1500,300,100,5,5,5,5,5,1,45,55,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
2584,2584,Doduo,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,45,55,5,5,10,15,5,15,5,15,0,10,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
2620,2620,Staryu,537,60000,0,0,0,1,1500,300,100,5,5,5,5,5,1,45,55,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2511,2511,Metapod,537,60000,0,0,0,7,1500,300,100,5,5,5,5,5,1,50,60,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2514,2514,Kakuna,537,60000,0,0,0,7,1500,300,100,5,5,5,5,5,1,50,60,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2596,2596,Drowzee,537,60000,0,0,0,6,1500,300,100,5,5,5,5,5,1,50,60,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
2520,2520,Raticate,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,55,65,5,5,10,15,5,15,5,15,0,10,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2542,2542,Golbat,537,60000,0,0,0,5,1500,300,100,5,5,5,5,5,1,55,65,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2561,2561,Poliwhirl,537,60000,0,0,0,1,1500,300,100,5,5,5,5,5,1,55,65,5,5,8,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
2611,2611,Rhyhorn,537,60000,0,0,0,2,1500,300,100,5,5,5,5,5,1,55,65,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
2638,2638,Omanyte,537,60000,0,0,0,1,1500,300,100,5,5,5,5,5,1,55,65,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
2640,2640,Kabuto,537,60000,0,0,0,2,1500,300,100,5,5,5,5,5,1,55,65,5,5,5,15,5,15,5,15,5,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
2517,2517,Pidgeotto,537,60000,0,0,0,4,1500,300,100,5,5,5,5,5,1,60,70,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
2530,2530,Nidorina,537,60000,0,0,0,5,1500,300,100,5,5,5,5,5,1,60,70,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2532,2532,Nidorino,537,60000,0,0,0,5,1500,300,100,5,5,5,5,5,1,60,70,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2544,2544,Gloom,537,60000,0,0,0,7,1500,300,100,5,5,5,5,5,1,60,70,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
2570,2570,Weepinbell,537,60000,0,0,0,7,1500,300,100,5,5,5,5,5,1,60,70,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
2582,2582,Magneton,537,60000,0,0,0,9,1500,300,100,5,5,5,5,5,1,60,70,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2601,2601,Electrode,537,60000,0,0,0,9,1500,300,100,5,5,5,5,5,1,60,70,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2575,2575,Graveler,537,60000,0,0,0,2,1500,300,100,5,5,5,5,5,1,60,70,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2628,2628,Taurus,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,60,70,5,5,10,20,5,15,5,15,0,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2502,2502,Ivysaur,537,60000,0,0,0,7,1500,300,100,5,5,5,5,5,1,70,80,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
2505,2505,Charmeleon,537,60000,0,0,0,3,1500,300,100,5,5,5,5,5,1,70,80,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
2508,2508,Wartortle,537,60000,0,0,0,1,1500,300,100,5,5,5,5,5,1,70,80,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
2564,2564,Kadabra,537,60000,0,0,0,6,1500,300,100,5,5,5,5,5,1,70,80,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
2567,2567,Machoke,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,70,80,5,5,10,20,5,15,5,15,0,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2593,2593,Haunter,537,60000,0,0,0,8,1500,300,100,5,5,5,5,5,1,70,80,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
2621,2621,Starmie,537,60000,0,0,0,1,1500,300,100,5,5,5,5,5,1,70,80,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2637,2637,Porygon,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,70,80,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2512,2512,Butterfree,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,80,90,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2515,2515,Beedril,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,80,90,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2536,2536,Clefable,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,80,90,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2540,2540,Wigglytuff,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,80,90,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2547,2547,Parasect,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,80,90,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2583,2583,Farfethd,537,60000,0,0,0,4,1500,300,100,5,5,5,5,5,1,80,90,5,5,10,15,5,15,5,15,0,26,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2599,2599,Kingler,537,60000,0,0,0,1,1500,300,100,5,5,5,5,5,1,80,90,5,5,10,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2608,2608,Licktung,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,80,90,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2614,2614,Tangela,537,60000,0,0,0,7,1500,300,100,5,5,5,5,5,1,80,90,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2627,2627,Pinsir,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,80,90,5,5,10,15,5,15,5,15,0,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2632,2632,Ditto,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,80,90,5,5,10,20,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2524,2524,Arbok,537,60000,0,0,0,5,1500,300,100,5,5,5,5,5,1,85,95,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2528,2528,Sandslash,537,60000,0,0,0,2,1500,300,100,5,5,5,5,5,1,85,95,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2605,2605,Marowak,537,60000,0,0,0,2,1500,300,100,5,5,5,5,5,1,85,95,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2551,2551,Dugtrio,537,60000,0,0,0,2,1500,300,100,5,5,5,5,5,1,85,95,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2557,2557,Primeape,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,85,95,5,5,10,20,5,15,5,15,0,15,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2589,2589,Muk,537,60000,0,0,0,5,1500,300,100,5,5,5,5,5,1,85,95,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2595,2595,Onix,537,60000,0,0,0,2,1500,300,100,5,5,5,5,5,1,85,95,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2610,2610,Weezing,537,60000,0,0,0,5,1500,300,100,5,5,5,5,5,1,85,95,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2522,2522,Fearow,537,60000,0,0,0,4,1500,300,100,5,5,5,5,5,1,90,100,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2549,2549,Venomoth,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,90,100,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2553,2553,Persian,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,90,100,5,5,10,20,5,15,5,15,0,10,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2580,2580,Slowbro,537,60000,0,0,0,1,1500,300,100,5,5,5,5,5,1,90,100,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2585,2585,Dodrio,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,90,100,5,5,10,20,5,15,5,15,0,10,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2603,2603,Exeggutor,537,60000,0,0,0,7,1500,300,100,5,5,5,5,5,1,90,100,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2622,2622,MrMime,537,60000,0,0,0,6,1500,300,100,5,5,5,5,5,1,90,100,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2555,2555,Golduck,537,60000,0,0,0,1,1500,300,100,5,5,5,5,5,1,95,105,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2562,2562,Poliwath,537,60000,0,0,0,1,1500,300,100,5,5,5,5,5,1,95,105,5,5,10,20,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2578,2578,Rapidash,537,60000,0,0,0,3,1500,300,100,5,5,5,5,5,1,95,105,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2591,2591,Cloyster,537,60000,0,0,0,1,1500,300,100,5,5,5,5,5,1,95,105,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2597,2597,Hypno,537,60000,0,0,0,6,1500,300,100,5,5,5,5,5,1,95,105,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2617,2617,Seadra,537,60000,0,0,0,1,1500,300,100,5,5,5,5,5,1,85,95,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2619,2619,Seaking,537,60000,0,0,0,1,1500,300,100,5,5,5,5,5,1,85,95,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2634,2634,Vaporeon,537,60000,0,0,0,1,1500,300,100,5,5,5,5,5,1,95,105,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2635,2635,Joteon,537,60000,0,0,0,9,1500,300,100,5,5,5,5,5,1,95,105,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2636,2636,Flareon,537,60000,0,0,0,3,1500,300,100,5,5,5,5,5,1,95,105,5,5,5,15,5,15,5,15,10,20,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2526,2526,Raichu,537,60000,0,0,0,9,1500,300,100,5,5,5,5,5,1,100,110,5,5,5,15,5,15,5,15,15,25,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2538,2538,Ninetales,537,60000,0,0,0,3,1500,300,100,5,5,5,5,5,1,100,110,5,5,5,15,5,15,5,15,15,25,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2545,2545,Vileplume,537,60000,0,0,0,7,1500,300,100,5,5,5,5,5,1,100,110,5,5,5,15,5,15,5,15,15,25,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2571,2571,Victreebell,537,60000,0,0,0,7,1500,300,100,5,5,5,5,5,1,100,110,5,5,5,15,5,15,5,15,15,25,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2573,2573,Tentacruel,537,60000,0,0,0,1,1500,300,100,5,5,5,5,5,1,100,110,5,5,5,15,5,15,5,15,15,25,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2613,2613,Chansey,537,60000,0,0,0,0,1500,300,100,5,5,5,5,5,1,100,110,5,5,10,15,5,15,10,20,15,25,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
